Record_ID,Post_ID,Controle_Date,Parameter,Unit,Value,Flag_Code,Severity,Reason,Previous_Value,Next_Value,Post_Name,Riverbas_Name,Source_ID,Source_Sheet,Auxiliary,Publication_Decision,Verification_Status,Official_Portal_Raw_Status,Official_Portal_Raw_Value,Official_Resource_ID,Official_Revision_ID
SWM_27327_20051025,27327,2005-10-25,Nitrat,mg/dm3,1.32,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,73.04,22.88,"р. Киргиж-Китай, 4,2 км, автодорожний міст",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0322898; neighbor_ratio=3.19,retain_unchanged,screening_only,,,,
SWM_27227_20051109,27227,2005-11-09,Amoniy,mg/dm3,0.001,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.12,0.33,"р. Дністер, 675 км, Дністровське вдсх, в/б'єф, пр. берег, 500 м вище греблі ГЕС - 1",Дністер,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.00502519; neighbor_ratio=2.75,retain_unchanged,screening_only,,,,
SWM_27093_20051110,27093,2005-11-10,Nitrit,mg/dm3,0.002,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.07,0.03,"р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0436436; neighbor_ratio=2.33,retain_unchanged,screening_only,,,,
SWM_27327_20051110,27327,2005-11-10,Kisen,mg/dm3,0.3,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,14.3,14.0,"р. Киргиж-Китай, 4,2 км, автодорожний міст",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0212026; neighbor_ratio=1.02,retain_unchanged,screening_only,,,,
SWM_27359_20051110,27359,2005-11-10,Fosfat,mg/dm3,0.02,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.19,0.24,"р. М.Куяльник, 8,1 км, с. Бараново",Річки Причорномор'я,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0374241; neighbor_ratio=4.96,retain_unchanged,screening_only,,,,
SWM_27229_20051201,27229,2005-12-01,Nitrit,mg/dm3,0.002,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.04,0.06,"р. Дністер, 658 км, с. Наславча, кордон з Молдовою, н/б'ф Нижньодністровської ГЕС",Дністер,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0408248; neighbor_ratio=1.5,retain_unchanged,screening_only,,,,
SWM_27003_20051212,27003,2005-12-12,HSK,mgO2/dm3,0.41,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,14.8,8.8,"р. Клевень, 72 км, с.Заруцьке, кордон з Росією",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0359262; neighbor_ratio=1.68,retain_unchanged,screening_only,,,,
SWM_27314_20051213,27314,2005-12-13,Sulfat,mg/dm3,795.7,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,39.7,34.9,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=21.3767; neighbor_ratio=1.14,retain_unchanged,screening_only,,,,
SWM_27314_20060117,27314,2006-01-17,Sulfat,mg/dm3,34.9,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,795.7,944.8,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0402514; neighbor_ratio=1.19,retain_unchanged,screening_only,,,,
SWM_27314_20060131,27314,2006-01-31,Sulfat,mg/dm3,944.8,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,34.9,45.7,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=23.6575; neighbor_ratio=1.31,retain_unchanged,screening_only,,,,
SWM_26935_20060207,26935,2006-02-07,Fosfat,mg/dm3,0.001,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.08,0.237,"р. Стир, 183 км, м. Вараш (Кузнєцовськ), водозабір РАЕС",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.00726241; neighbor_ratio=2.96,retain_unchanged,screening_only,,,,
SWM_26936_20060207,26936,2006-02-07,Fosfat,mg/dm3,0.005,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.08,0.24,"р. Стир, 152 км, с.Сопачів, нижче  РАЕС",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0360844; neighbor_ratio=3,retain_unchanged,screening_only,,,,
SWM_27314_20060208,27314,2006-02-08,Sulfat,mg/dm3,45.7,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,944.8,910.3,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0492781; neighbor_ratio=1.04,retain_unchanged,screening_only,,,,
SWM_27314_20060220,27314,2006-02-20,Sulfat,mg/dm3,910.3,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,45.7,39.2,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=21.5072; neighbor_ratio=1.17,retain_unchanged,screening_only,,,,
SWM_27238_20060223,27238,2006-02-23,Fosfat,mg/dm3,0.5,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.03,0.01,"р. Стрий, 78 км, с. Верхнє Синєвидне, лівий берег, підрусловий в/з м.Львів,150 м нижче мосту, дорога Стрий - Сколе",Дністер,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=28.8675; neighbor_ratio=3,retain_unchanged,screening_only,,,,
SWM_27314_20060301,27314,2006-03-01,Sulfat,mg/dm3,39.2,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,910.3,810.0,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0456511; neighbor_ratio=1.12,retain_unchanged,screening_only,,,,
SWM_27000_20060309,27000,2006-03-09,Amoniy,mg/dm3,8.2,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.1,0.41,"р. Сейм, 66 км, с. Мельня, авто/дор. міст, кордон Сумської і Чернігівської обл.",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=40.4969; neighbor_ratio=4.1,retain_unchanged,screening_only,,,,
SWM_27000_20060309,27000,2006-03-09,Nitrit,mg/dm3,0.29,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.025,0.007,"р. Сейм, 66 км, с. Мельня, авто/дор. міст, кордон Сумської і Чернігівської обл.",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=21.9219; neighbor_ratio=3.57,retain_unchanged,screening_only,,,,
SWM_27063_20060320,27063,2006-03-20,Nitrat,mg/dm3,0.19,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,4.3,9.54,"канал Дніпро-Донбас, 0,5 км, с. Шульгівка, після ГВК Дніпро-Донбас",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0296651; neighbor_ratio=2.22,retain_unchanged,screening_only,,,,
SWM_27066_20060324,27066,2006-03-24,Nitrat,mg/dm3,14.95,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.5,1.05,"канал Дніпро-Донбас, 181 км, р.Орілька, міст, 1,5 км від гирла,",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=20.633; neighbor_ratio=2.1,retain_unchanged,screening_only,,,,
SWM_27021_20060419,27021,2006-04-19,Amoniy,mg/dm3,22.52,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.58,0.32,"р. Рось, 230 км, м.Богуслав, гідропост кордон Київської і Черкаської обл.",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=52.2732; neighbor_ratio=1.81,retain_unchanged,screening_only,,,,
SWM_27021_20060419,27021,2006-04-19,Fosfat,mg/dm3,44.62,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.72,0.23,"р. Рось, 230 км, м.Богуслав, гідропост кордон Київської і Черкаської обл.",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=109.648; neighbor_ratio=3.13,retain_unchanged,screening_only,,,,
SWM_27023_20060419,27023,2006-04-19,BSK5,mgO2/dm3,60.34,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.56,2.45,"р. Рось, 118 км, м.Богуслав, питний в/з міста",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=30.8646; neighbor_ratio=1.57,retain_unchanged,screening_only,,,,
SWM_27023_20060419,27023,2006-04-19,Amoniy,mg/dm3,22.52,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.58,0.32,"р. Рось, 118 км, м.Богуслав, питний в/з міста",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=52.2732; neighbor_ratio=1.81,retain_unchanged,screening_only,,,,
SWM_27023_20060419,27023,2006-04-19,Fosfat,mg/dm3,44.62,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.72,0.23,"р. Рось, 118 км, м.Богуслав, питний в/з міста",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=109.648; neighbor_ratio=3.13,retain_unchanged,screening_only,,,,
SWM_27314_20060510,27314,2006-05-10,Sulfat,mg/dm3,31.7,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,726.5,823.8,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0409761; neighbor_ratio=1.13,retain_unchanged,screening_only,,,,
SWM_27146_20060512,27146,2006-05-12,Fosfat,mg/dm3,0.016,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.3,0.38,"р. Південний Буг, 153 км, с. Олексіівка, питний в/з м. Південно-Українськ",Південний Буг,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0473879; neighbor_ratio=1.27,retain_unchanged,screening_only,,,,
SWM_27132_20060516,27132,2006-05-16,Fosfat,mg/dm3,1.57,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.036,0.098,"р. Південний Буг, 744 км, с. Копистин, нижче м.Хмельницький",Південний Буг,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=26.4323; neighbor_ratio=2.72,retain_unchanged,screening_only,,,,
SWM_27050_20060523,27050,2006-05-23,Nitrat,mg/dm3,0.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,2.4,1.96,"р. Псел, 480 км, с. В.Чернетчина, а/д міст вище техн. в/з м. Суми",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0461069; neighbor_ratio=1.22,retain_unchanged,screening_only,,,,
SWM_27314_20060523,27314,2006-05-23,Sulfat,mg/dm3,823.8,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,31.7,38.6,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=23.5504; neighbor_ratio=1.22,retain_unchanged,screening_only,,,,
SWM_26934_20060529,26934,2006-05-29,Amoniy,mg/dm3,0.011,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.28,0.34,"р. Стир, 308 км, м.Луцьк, питний в/з міста",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0356512; neighbor_ratio=1.21,retain_unchanged,screening_only,,,,
SWM_27246_20060601,27246,2006-06-01,Zavisli,mg/dm3,704.0,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,4.0,3.0,"р. Бистриця Надвірнянська, 16 км, с. Черніів, питний в/з Ів.Франківська, 10 м нижче мосту",Дністер,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=203.227; neighbor_ratio=1.33,retain_unchanged,screening_only,,,,
SWM_27200_20060605,27200,2006-06-05,BSK5,mgO2/dm3,0.001,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.2,3.1,"р. Оскіл, 11 км, Червонооскільське вдсх,  н/б'єф",Дон,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0003175; neighbor_ratio=1.03,retain_unchanged,screening_only,,,,
SWM_27307_20060606,27307,2006-06-06,Zavisli,mg/dm3,331.0,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,5.0,13.0,"р. Прут, 790 км, смт. Неполоківці,, кордон Ів.-Франківської і Чернівецької обл.",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=41.0555; neighbor_ratio=2.6,retain_unchanged,screening_only,,,,
SWM_27314_20060606,27314,2006-06-06,Sulfat,mg/dm3,38.6,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,823.8,914.1,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0444815; neighbor_ratio=1.11,retain_unchanged,screening_only,,,,
SWM_27314_20060620,27314,2006-06-20,Sulfat,mg/dm3,914.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,38.6,39.1,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=23.5294; neighbor_ratio=1.01,retain_unchanged,screening_only,,,,
SWM_27055_20060623,27055,2006-06-23,Nitrat,mg/dm3,0.08,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.0,1.5,"р. Хорол, 280 км, с. Панасовка, вище техн в/з м.Липова Долина, а/д міст",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0377124; neighbor_ratio=2,retain_unchanged,screening_only,,,,
SWM_26990_20060704,26990,2006-07-04,Nitrit,mg/dm3,1.17,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.07,0.04,"р. Бобрик, 9 км, смт. Середина-Буда, нижче очисних споруд, а/д міст",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=22.1109; neighbor_ratio=1.75,retain_unchanged,screening_only,,,,
SWM_26994_20060704,26994,2006-07-04,Nitrit,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.14,0.4,"руч. Знаменка, 5 км, смт. Білі Березки, нижче міста, кордон з РФ",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0422577; neighbor_ratio=2.86,retain_unchanged,screening_only,,,,
SWM_27212_20060704,27212,2006-07-04,HSK,mgO2/dm3,0.4,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,7.82,14.02,"р. Кальміус, 1 км, гирло, міст",Річки Приазов'я,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0382017; neighbor_ratio=1.79,retain_unchanged,screening_only,,,,
SWM_27314_20060704,27314,2006-07-04,Sulfat,mg/dm3,39.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,914.1,754.9,"оз. Кагул, 0 км, ГНС Нагірне",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.047069; neighbor_ratio=1.21,retain_unchanged,screening_only,,,,
SWM_26965_20060705,26965,2006-07-05,Amoniy,mg/dm3,14.57,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.44,0.31,"р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=39.4505; neighbor_ratio=1.42,retain_unchanged,screening_only,,,,
SWM_26965_20060705,26965,2006-07-05,Fosfat,mg/dm3,13.6,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.05,0.23,"р. Тетерів, 10 км, с. Оране, вплив зворотних та с/г вод м. Іванкова",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=126.821; neighbor_ratio=4.6,retain_unchanged,screening_only,,,,
SWM_27187_20060724,27187,2006-07-24,HSK,mgO2/dm3,0.04,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,18.9,16.0,"р. Сіверський Донець, 428 км, м. Лисичанська, нижче міста",Дон,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.00230022; neighbor_ratio=1.18,retain_unchanged,screening_only,,,,
SWM_27068_20060725,27068,2006-07-25,Nitrit,mg/dm3,0.69,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.03,0.02,"канал Дніпро-Донбас, 215 км, верхній б'єф Краснопавлівського водосховища, скид у р. Сіверський Дінець",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=28.1691; neighbor_ratio=1.5,retain_unchanged,screening_only,,,,
SWM_26939_20060803,26939,2006-08-03,Zavisli,mg/dm3,1.0,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,17.4,35.4,"р. Стир, 48 км, смт. Зарічне, кордон з Білоруссю",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0402925; neighbor_ratio=2.03,retain_unchanged,screening_only,,,,
SWM_26974_20060817,26974,2006-08-17,Fosfat,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.28,0.3,"р. Дніпро, 870 км, м.Київ, гідропарк, техн в/з ТЕЦ-4",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0345033; neighbor_ratio=1.07,retain_unchanged,screening_only,,,,
SWM_27023_20060817,27023,2006-08-17,Nitrat,mg/dm3,0.04,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.2,1.83,"р. Рось, 118 км, м.Богуслав, питний в/з міста",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0269925; neighbor_ratio=1.53,retain_unchanged,screening_only,,,,
SWM_26889_20060908,26889,2006-09-08,Fosfat,mg/dm3,0.01,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.26,0.24,"р. Дніпро, 922 км, с.Козаровичі, Київське водосховище",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.040032; neighbor_ratio=1.08,retain_unchanged,screening_only,,,,
SWM_26931_20060915,26931,2006-09-15,Amoniy,mg/dm3,25.0,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.51,0.28,"р. Турія, 125 км, м.Ковель, питний в/з міста",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=66.157; neighbor_ratio=1.82,retain_unchanged,screening_only,,,,
SWM_27317_20060920,27317,2006-09-20,Kisen,mg/dm3,0.16,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,3.27,13.0,"р. В.Ялпуг, 5,4 км, с. Табаки Болградського р-ну,  впадає в оз.Ялпуг, кордон з Молдовою",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.02454; neighbor_ratio=3.98,retain_unchanged,screening_only,,,,
SWM_27241_20060921,27241,2006-09-21,BSK5,mgO2/dm3,2.1,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,133.0,152.0,"р. Саджава, 9 км, м. Долина, лівий берег, 20 м нижче моста по дорозі Долина - Болехів",Дністер,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0147697; neighbor_ratio=1.14,retain_unchanged,screening_only,,,,
SWM_27160_20061012,27160,2006-10-12,Fosfat,mg/dm3,0.006,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.18,0.28,"Балка Ташлик, 6 км, Ташлицьке вдсх., став-охолоджувач ПУ АЕС (міст через Ташлицьке вдсх., південь м. Південно-Українськ)",Південний Буг,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0267261; neighbor_ratio=1.56,retain_unchanged,screening_only,,,,
SWM_27273_20061025,27273,2006-10-25,Zavisli,mg/dm3,155.2,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,8.2,2.5,"р. Тиса, 965 км, м. Рахів, автомат.гідромет.станція",Дунай,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=34.2779; neighbor_ratio=3.28,retain_unchanged,screening_only,,,,
SWM_26936_20070103,26936,2007-01-03,Nitrit,mg/dm3,0.005,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.154,0.12,"р. Стир, 152 км, с.Сопачів, нижче  РАЕС",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0367806; neighbor_ratio=1.28,retain_unchanged,screening_only,,,,
SWM_27167_20070116,27167,2007-01-16,SPAR,mg/dm3,0.002,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,0.071,0.083,"р. Інгул, 2 км, м. Миколаїв, вул. Набережна, 2,  старий пішохідний міст через р. Інгул",Південний Буг,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0260532; neighbor_ratio=1.17,retain_unchanged,screening_only,,,,
SWM_27338_20070116,27338,2007-01-16,Nitrat,mg/dm3,0.253,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,8.77,8.95,"р. Західний Буг, 385 км, с. Світязь, оз. Світязь, Шацький район",Вісла,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0285568; neighbor_ratio=1.02,retain_unchanged,screening_only,,,,
SWM_27129_20070125,27129,2007-01-25,Zavisli,mg/dm3,16.4,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,1.0,0.6,"р. Жовта, 22 км, нижче скиду ТОВ ""Восток-Руда""",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=21.1723; neighbor_ratio=1.67,retain_unchanged,screening_only,,,,
SWM_26935_20070205,26935,2007-02-05,Nitrat,mg/dm3,0.104,DQ005_TEMPORAL_ISOLATED_EXTREME,review,Value differs >=20-fold from the geometric mean of adjacent observations; both neighbors are within 5-fold and within 180 days.,4.88,8.12,"р. Стир, 183 км, м. Вараш (Кузнєцовськ), водозабір РАЕС",Дніпро,SRC001,2003-01-01_2007-12-31_output,ratio_to_geometric_neighbor_center=0.0165213; neighbor_ratio=1.66,retain_unchanged,screening_only,,,,
